sdf,area,u,v,p,c,c__y,c__x,c__y__y,c__x__x,advection_diffusion_c,true_advection_diffusion_c,pred_advection_diffusion_c,lambda_advection_diffusion_c,Points:0,Points:1,Points:2,Point ID
47.3312,11.8777,-80.0929,51.0331,17.6017,181.046,0.792655,0.894594,0.00768423,0.00688818,-31.199,0,-31.199,1,111.238,102.669,0,1392
79.5955,11.8777,-60.1062,40.5858,14.178,133.463,0.693008,0.981403,0.0104618,0.00710271,-30.8621,0,-30.8621,1,86.1346,70.4045,0,1393
32.173,11.8777,-163.627,77.6842,8.22723,285.307,0.310447,-1.68139,-0.00881981,-0.00201837,299.237,0,299.237,1,-155.75,73.9898,0,1394
21.8205,11.8777,-54.4637,52.4607,8.05749,146.943,-1.14016,-0.331701,-6.31762e-06,-0.0284859,-41.7477,0,-41.7477,1,-1.92734,-128.18,0,1395
8.29534,11.8777,-50.8089,50.2323,9.97028,112.766,-1.10559,-0.285308,0.00119769,0.0156487,-41.0401,0,-41.0401,1,31.9166,-110.039,0,1396
19.7759,11.8777,-193.64,69.4807,15.3185,308.346,0.588837,-1.51195,0.0151888,0.0111786,333.686,0,333.686,1,-152.97,130.224,0,1397
22.6994,11.8777,-17.1182,9.3833,3.20878,41.3372,0.885925,0.789803,0.00592222,0.0152075,-5.20713,0,-5.20713,1,20.1341,28.4824,0,1398
43.5653,11.8777,-28.0849,20.4981,7.1242,62.3632,0.672311,0.991595,0.00781874,0.00366519,-14.0677,0,-14.0677,1,41.7193,30.5471,0,1399
7.37137,11.8777,-66.1957,47.7548,3.06582,148.473,-0.452683,-1.52168,0.0265869,0.0220746,79.111,0,79.111,1,-76.8513,-68.4867,0,1400
42.9331,11.8777,-95.8501,67.2246,23.5732,212.57,0.706241,0.97098,0.00701916,0.00415034,-45.5919,0,-45.5919,1,140.909,107.067,0,1401
14.1924,11.8777,-197.23,69.9547,15.5765,313.855,0.637607,-1.4699,0.00531089,0.0039659,334.512,0,334.512,1,-154.357,135.808,0,1402
86.6888,11.8777,-68.8142,55.707,18.4605,150.901,0.795839,0.91604,-0.0218722,-0.00752789,-18.7027,0,-18.7027,1,109.344,63.3112,0,1403
64.9176,11.8777,-52.8089,29.2929,9.76327,126.947,0.810681,0.887613,-0.00402416,-0.00556375,-23.1267,0,-23.1267,1,65.1481,85.0824,0,1404
3.44139,11.8777,-101.803,69.1739,9.76163,217.398,-0.265465,-1.63723,0.0552259,0.0100235,148.311,0,148.311,1,-123.989,-52.8686,0,1405
5.42137,11.8777,-71.5631,50.478,4.31956,156.979,-0.401532,-1.56019,0.0138975,0.00625297,91.3831,0,91.3831,1,-85.5957,-57.4895,0,1406
16.0858,11.8777,-15.3463,7.00235,3.04359,35.5608,0.96627,0.59303,0.00697687,0.0924105,-2.33487,0,-2.33487,1,9.05513,31.295,0,1407
44.6868,11.8777,-149.96,52.6526,11.847,238.69,0.664672,-1.44516,0.0152829,0.012815,251.712,0,251.712,1,-116.426,105.313,0,1408
5.63661,11.8777,-71.3689,71.0911,12.8268,144.318,-1.06042,-0.14234,-0.00205884,-0.0133438,-65.2274,0,-65.2274,1,61.3735,-144.363,0,1409
63.0444,11.8777,-43.9539,48.1679,13.0152,85.4762,0.928892,0.835775,0.00990209,0.000210431,8.00711,0,8.00711,1,87.4288,13.2438,0,1410
31.5556,11.8777,-59.7399,57.2582,11.0648,108.4,-0.837449,0.274226,-7.99481e-05,-0.000346921,-64.333,0,-64.333,1,78.0777,-104.419,0,1411
12.7325,11.8777,-57.5031,57.6322,10.4022,118.108,-1.03187,-0.0726289,0.000118238,0.00125891,-55.2927,0,-55.2927,1,47.3141,-117.88,0,1412
34.1516,11.8777,-61.4384,58.9793,11.3492,112.003,-0.837871,0.273494,0.000873867,0.00207502,-66.2201,0,-66.2201,1,79.2452,-108.339,0,1413
43.5244,11.8777,-28.4622,13.6874,6.18553,67.1954,0.916702,0.735672,0.00513879,0.0255217,-8.3916,0,-8.3916,1,22.3545,55.345,0,1414
98.1092,11.8777,-73.4358,81.6789,20.0917,133.381,0.804937,0.84942,0.00554951,7.45088e-05,3.36851,0,3.36851,1,148.629,8.9231,0,1415
5.27593,11.8777,-144.481,39.9275,11.2264,246.556,0.961742,-1.10406,0.00136669,0.00297288,197.916,0,197.916,1,-96.8908,144.724,0,1416
7.61038,11.8777,-30.3798,30.558,4.95438,47.4668,-0.636085,0.457912,0.0232217,0.00700251,-33.3488,0,-33.3488,1,56.8054,-34.0132,0,1417
12.8438,11.8777,-49.0923,46.9606,9.22911,87.9911,-0.788738,0.334141,0.0155017,0.023426,-53.4435,0,-53.4435,1,66.4771,-83.7386,0,1418
52.0043,11.8777,-104.584,30.2271,8.02333,174.963,0.921079,-1.16438,-0.0118006,-0.0202128,149.618,0,149.618,1,-72.4873,97.9957,0,1419
46.8046,11.8777,-118.231,44.0683,8.90381,189.572,0.549289,-1.54643,-0.009303,-0.00549699,207.042,0,207.042,1,-96.4944,72.9938,0,1420
65.8406,11.8777,-67.636,68.2889,16.6735,99.9376,0.0655203,0.770115,-0.00270682,-0.000198038,-47.6132,0,-47.6132,1,133.173,-37.5941,0,1421
5.32038,11.8777,-174.96,55.4414,12.8156,282.523,0.78663,-1.32063,0.016297,0.0210654,274.668,0,274.668,1,-127.576,144.68,0,1422
47.8499,11.8777,-105.902,38.3985,8.35198,168.935,0.569882,-1.52754,0.00930801,0.00624968,183.652,0,183.652,1,-84.5506,69.1036,0,1423
42.9835,11.8777,-60.6141,30.1876,11.8862,144.024,0.926416,0.7252,-0.0101141,-0.0304937,-15.991,0,-15.991,1,61.5893,107.016,0,1424
2.47281,11.8777,-50.1925,50.2859,9.23068,106.84,-1.07794,-0.199324,0.00231248,0.0218777,-44.2005,0,-44.2005,1,37.0459,-105.88,0,1425
51.0339,11.8777,-74.3125,23.4173,6.57517,136.009,0.991112,-1.04089,0.000674965,0.00594429,100.56,0,100.56,1,-36.3334,98.9661,0,1426
7.76705,11.8777,-43.8297,42.58,7.99504,109.82,-1.13225,-0.395804,7.4623e-05,0.0063597,-30.8633,0,-30.8633,1,11.4569,-100.86,0,1427
82.3105,11.8777,-77.2567,76.1357,17.136,113.45,-0.270808,0.6464,0.014434,0.00289214,-70.5569,0,-70.5569,1,148.185,-65.59,0,1428
45.2899,11.8777,-24.201,24.8705,7.44947,50.1911,1.08121,0.813379,-0.035005,-0.00310498,7.20585,0,7.20585,1,45.2899,12.3482,0,1429
48.1492,11.8777,-68.5286,65.6482,12.5266,118.213,-0.698445,0.428618,-0.00324166,-0.002689,-75.2242,0,-75.2242,1,109.737,-101.851,0,1430
44.5076,11.8777,-113.382,33.0085,8.66462,189.311,0.933111,-1.14867,-0.0140995,-0.024389,161.039,0,161.039,1,-78.8839,105.492,0,1431
43.6321,11.8777,-98.8248,71.6505,25.1263,219.199,0.679186,0.991001,0.0178148,0.00901641,-49.2715,0,-49.2715,1,148.184,106.368,0,1432
45.7527,11.8777,-62.5284,33.4144,11.4664,149.624,0.882946,0.786243,0.00868932,0.0173698,-19.6594,0,-19.6594,1,72.9335,104.247,0,1433
15.858,11.8777,-10.3604,7.52003,2.81169,23.8988,0.721621,0.999243,-0.00955192,-0.00136982,-4.92596,0,-4.92596,1,15.858,11.8923,0,1434
37.5372,11.8777,-147.378,62.1056,9.17891,244.735,0.409892,-1.62954,-0.0101957,-0.00368083,265.616,0,265.616,1,-130.44,77.2194,0,1435
10.3176,11.8777,-45.285,43.503,8.3029,79.0474,-0.724516,0.403519,-0.012036,-0.0132292,-49.7919,0,-49.7919,1,69.3861,-70.308,0,1436
39.9951,11.8777,-123.57,49.0729,8.45285,201.213,0.561486,-1.53566,0.00388595,0.0012746,217.315,0,217.315,1,-105.408,69.3557,0,1437
31.9272,11.8777,-125.131,36.0935,9.61174,209.738,0.904946,-1.18584,-0.00691776,-0.0118743,181.048,0,181.048,1,-86.4822,118.073,0,1438
4.01496,11.8777,-117.664,84.851,5.59183,264.463,-0.50395,-1.47525,0.0261267,0.0225053,130.823,0,130.823,1,-136.086,-125.404,0,1439
38.2048,11.8777,-73.5147,43.1262,14.4061,175.837,0.86249,0.826371,-0.0134598,-0.0194555,-23.5544,0,-23.5544,1,96.0195,111.795,0,1440
2.06581,11.8777,-33.7207,33.8115,5.0867,54.6637,-0.727832,0.399873,0.0213336,0.00984206,-38.0931,0,-38.0931,1,61.1366,-41.8503,0,1441
30.9871,11.8777,-21.2849,12.2076,3.95592,51.1722,0.853398,0.830765,0.00511435,0.0116594,-7.26486,0,-7.26486,1,26.7676,33.6108,0,1442
48.1646,11.8777,-132.891,44.1296,10.05,212.649,0.714302,-1.39909,-0.00106633,-0.00187571,217.448,0,217.448,1,-99.7153,101.835,0,1443
80.1676,11.8777,-63.8869,45.7347,15.9994,141.555,0.697984,0.97667,0.00539165,0.00273423,-30.4744,0,-30.4744,1,94.8388,69.8324,0,1444
15.236,11.8777,-143.368,71.8741,6.68099,258.204,0.224477,-1.71468,0.00161137,0.000322824,261.964,0,261.964,1,-142.629,57.9707,0,1445
13.5767,11.8777,-50.681,48.7996,9.31189,92.5852,-0.843925,0.265342,0.00328032,0.00671943,-54.631,0,-54.631,1,64.6737,-89.9158,0,1446
65.4636,11.8777,-54.8743,31.8884,10.5824,131.654,0.82928,0.865954,-0.00795934,-0.0111327,-21.0741,0,-21.0741,1,71.0589,84.5364,0,1447
18.2882,11.8777,-197.281,71.0294,15.5507,314.232,0.570539,-1.52762,0.0110266,0.00809189,341.894,0,341.894,1,-156.275,131.712,0,1448
97.9708,11.8777,-68.8737,73.9288,20.3514,135.784,1.03296,0.817177,0.035831,0.000966519,20.0836,0,20.0836,1,135.133,24.3788,0,1449
82.2655,11.8777,-70.3189,77.3928,16.8717,114.188,0.504093,0.845521,0.00779359,7.73829e-05,-20.4429,0,-20.4429,1,143.241,-13.7069,0,1450
37.231,11.8777,-54.9208,54.2585,12.0295,80.945,-0.30904,0.629044,0.0286864,0.00584864,-51.3157,0,-51.3157,1,105.223,-47.9935,0,1451
21.6169,11.8777,-179.608,62.4316,14.0718,286.059,0.696542,-1.41625,0.00601275,0.005303,297.856,0,297.856,1,-138.554,128.383,0,1452
109.995,11.8777,-76.1283,76.9828,22.9993,158.329,1.02841,0.824282,-0.0146938,-0.000932069,16.419,0,16.419,1,141.978,40.0046,0,1453
45.4111,11.8777,-80.5414,26.0879,6.03871,129.11,0.709136,-1.40375,0.0111847,0.0127631,131.56,0,131.56,1,-59.6321,63.4111,0,1454
20.5809,11.8777,-87.6132,83.7742,16.0051,150.843,-0.703379,0.424678,-0.00533654,-0.00446677,-96.1324,0,-96.1324,1,140.923,-129.419,0,1455
41.2511,11.8777,-54.6305,54.7441,13.4457,80.1251,0.0578178,0.767021,0.0379181,0.00406961,-38.7377,0,-38.7377,1,107.152,-33.9721,0,1456
52.4193,11.8777,-58.127,59.9245,14.3733,87.4439,0.143783,0.788806,0.0119764,0.000577476,-37.2348,0,-37.2348,1,115.584,-24.9784,0,1457
26.7316,11.8777,-13.233,15.1238,3.88701,24.978,0.880963,0.863487,0.0657072,-6.22388e-05,1.89687,0,1.89687,1,26.7316,2.99905,0,1458
71.5263,11.8777,-72.8632,72.8747,12.8364,112.503,-0.614617,0.470221,0.0246188,0.00796301,-79.0519,0,-79.0519,1,137.162,-78.4737,0,1459
8.62442,11.8777,-71.5241,33.3632,14.4726,166.36,0.931534,0.698557,0.00217878,0.0194022,-18.8847,0,-18.8847,1,49.4341,141.376,0,1460
47.2772,11.8777,-56.9942,22.2588,1.3403,114.75,1.09985,-0.376617,7.34761e-05,0.0505947,45.9462,0,45.9462,1,-4.52241,102.723,0,1461
24.5172,11.8777,-47.6847,47.0484,10.6924,69.8829,-0.271668,0.64589,0.00930685,0.00188696,-43.5806,0,-43.5806,1,91.5049,-39.9904,0,1462
10.0383,11.8777,-118.052,61.1133,4.86766,218.248,0.265833,-1.69821,0.0119457,0.00168736,216.723,0,216.723,1,-121.302,43.5424,0,1463
74.1848,11.8777,-45.2291,29.3269,10.0244,101.763,0.776534,0.908315,0.0206027,0.0167237,-18.3091,0,-18.3091,1,63.2153,56.8228,0,1464
51.4683,11.8777,-86.6273,27.7917,6.44728,139.125,0.730128,-1.38119,0.0165028,0.0196135,139.94,0,139.94,1,-63.766,69.3304,0,1465
43.1051,11.8777,-57.5818,56.6641,13.4273,83.7055,-0.203669,0.673779,0.0265398,0.00406854,-50.3382,0,-50.3382,1,111.013,-44.0814,0,1466
31.7561,11.8777,-26.6697,28.9242,6.56683,42.0543,0.459165,0.847446,0.0349107,8.74151e-06,-9.3202,0,-9.3202,1,53.7364,-6.52722,0,1467
52.8221,11.8777,-60.9162,61.2612,15.0001,89.6586,0.0711965,0.771746,-0.00720243,-0.000676226,-42.6503,0,-42.6503,1,119.709,-36.1699,0,1468
8.40287,11.8777,-7.67599,3.85817,1.73119,19.4444,0.988684,0.761648,-0.014692,-0.017862,-2.03183,0,-2.03183,1,8.40287,14.5987,0,1469
29.9176,11.8777,-116.193,50.8013,6.89768,195.567,0.408749,-1.62828,0.00953806,0.00292071,209.96,0,209.96,1,-105.039,58.2678,0,1470
58.2896,11.8777,-71.9411,46.0214,15.8492,162.401,0.78953,0.897499,0.00729223,0.00646992,-28.2319,0,-28.2319,1,100.104,91.7104,0,1471
53.1696,11.8777,-103.627,36.2002,8.22109,165.008,0.68137,-1.42929,0.0172018,0.0145824,172.779,0,172.779,1,-80.2584,73.0693,0,1472
56.4417,11.8777,-34.8719,17.8635,6.55379,83.0886,0.946812,0.684532,0.00617689,0.0135992,-6.95762,0,-6.95762,1,37.4886,60.1932,0,1473
31.066,11.8777,-36.7332,37.8591,9.03817,55.1071,0.145471,0.791663,0.0285556,0.00122939,-23.573,0,-23.573,1,72.8854,-15.331,0,1474
31.3799,11.8777,-58.3588,55.7186,11.0718,104.246,-0.759126,0.370656,0.00878667,0.0132963,-63.9286,0,-63.9286,1,80.4247,-98.3865,0,1475
9.37554,11.8777,-159.375,48.3804,11.8464,261.708,0.918788,-1.16525,0.022608,0.0348504,230.162,0,230.162,1,-113.56,140.624,0,1476
85.9941,11.8777,-72.2216,79.5912,17.3064,117.679,0.506579,0.845776,-0.0012151,-5.10977e-06,-20.7641,0,-20.7641,1,147.14,-13.3242,0,1477
59.861,11.8777,-45.4388,21.197,9.1661,105.692,0.942341,0.673139,0.00280357,0.0244348,-10.6118,0,-10.6118,1,30.9659,90.139,0,1478
4.26451,11.8777,-103.555,34.729,8.67706,193.252,1.00721,-0.984608,0.00374176,0.0356105,136.94,0,136.94,1,-46.8453,145.735,0,1479
3.19042,11.8777,-47.9046,37.7188,1.67266,122.922,-1.00985,-0.857479,0.000640675,0.00175772,2.98701,0,2.98701,1,-37.1076,-89.7889,0,1480
9.69221,11.8777,-56.3636,56.3334,10.1061,114.357,-1.04826,-0.112826,-0.00458533,-0.0278205,-52.6925,0,-52.6925,1,47.9059,-114.316,0,1481
8.75348,11.8777,-208.401,74.4869,16.4908,331.742,0.609573,-1.49408,0.0134329,0.00995691,356.774,0,356.774,1,-164.142,141.247,0,1482
12.2563,11.8777,-151.801,45.1945,11.4224,251.513,0.965999,-1.10561,0.00220157,0.00393254,211.491,0,211.491,1,-106.931,137.744,0,1483
86.6191,11.8777,-74.7362,63.4295,20.4915,162.879,0.82993,0.896396,-0.00992114,-0.00264047,-14.3512,0,-14.3512,1,122.566,63.3809,0,1484
7.30321,11.8777,-141.606,82.7874,5.44586,289.492,0.0672311,-1.74813,0.0117395,0.000200346,253.111,0,253.111,1,-164.641,18.6642,0,1485
92.5274,11.8777,-62.1967,50.2266,16.6763,136.432,0.784548,0.92258,-0.0251397,-0.00877911,-17.9762,0,-17.9762,1,98.6229,57.4726,0,1486
66.6979,11.8777,-40.279,32.8022,10.8076,88.4192,0.777302,0.926224,-0.0241153,-0.00862547,-11.8101,0,-11.8101,1,63.9095,37.0837,0,1487
10.2267,11.8777,-90.8371,86.939,16.7628,158.456,-0.753193,0.377042,0.00637946,0.00606059,-99.7313,0,-99.7313,1,141.38,-139.773,0,1488
104.362,11.8777,-71.3348,74.1529,21.2892,144.934,1.14129,0.796157,-0.0200551,-0.00106686,27.8363,0,27.8363,1,136.261,31.966,0,1489
43.7049,11.8777,-68.6543,39.7289,13.2022,164.875,0.822219,0.874449,-0.00481739,-0.00658922,-27.3687,0,-27.3687,1,88.5888,106.295,0,1490
22.8723,11.8777,-63.6694,28.8624,12.0742,146.219,0.963352,0.605411,0.00187099,0.0187258,-10.7416,0,-10.7416,1,39.2043,127.128,0,1491
56.9415,11.8777,-126.237,45.1738,10.0684,201.066,0.605367,-1.49763,0.0173198,0.0128842,216.403,0,216.403,1,-99.5221,85.2646,0,1492
35.4681,11.8777,-57.5678,23.9307,3.27163,126.011,1.09794,0.0355519,3.87018e-05,0.0258923,24.2277,0,24.2277,1,7.9345,114.532,0,1493
30.9709,11.8777,-118.326,32.5043,9.20686,202.2,0.963544,-1.10056,0.00195421,0.00474585,161.544,0,161.544,1,-79.0917,119.029,0,1494
16.6534,11.8777,-16.1569,7.08185,2.2439,37.122,1.10154,0.0181103,0.000886123,0.0160811,7.50832,0,7.50832,1,5.56437,33.6963,0,1495
16.0469,11.8777,-39.3889,38.8904,8.86099,57.6491,-0.270354,0.646718,0.0145033,0.00270563,-35.9877,0,-35.9877,1,75.5766,-32.8324,0,1496
105.276,11.8777,-73.8836,71.9505,22.2033,156.311,0.927386,0.854556,-0.0152313,-0.00156751,3.58822,0,3.58822,1,133.971,44.7239,0,1497
12.6212,11.8777,-63.116,62.2578,12.5512,141.053,-1.10882,-0.296572,0.000831651,0.0109166,-50.3146,0,-50.3146,1,38.7367,-137.379,0,1498
64.7307,11.8777,-68.7778,67.5923,15.8973,100.079,-0.226431,0.665205,0.0165507,0.00273812,-61.0563,0,-61.0563,1,132.391,-53.654,0,1499
1.2202,11.8777,-48.7055,36.3357,2.08782,115.706,-0.837809,-1.12419,0.002617,0.00296538,24.312,0,24.312,1,-52.8307,-66.7145,0,1500
16.9236,11.8777,-71.8437,33.5325,3.82574,124.399,0.336723,-1.66521,0.0130167,0.00403218,130.926,0,130.926,1,-67.5166,33.1628,0,1501
26.2063,11.8777,-60.3913,25.5028,6.60234,136.621,1.10737,-0.0190474,-0.00075426,-0.0347504,29.3913,0,29.3913,1,18.2404,123.794,0,1502
87.7848,11.8777,-64.2057,70.6986,18.671,122.995,0.876463,0.842881,0.0116863,0.000305923,7.84698,0,7.84698,1,128.539,16.595,0,1503
67.104,11.8777,-61.3912,67.6634,14.7335,99.8467,0.50523,0.845693,0.00280701,3.35396e-05,-17.7325,0,-17.7325,1,125.014,-11.5837,0,1504
56.8514,11.8777,-64.1304,64.103,11.7422,98.0622,-0.545261,0.508731,0.0367524,0.011166,-67.5781,0,-67.5781,1,121.188,-67.0731,0,1505
55.2035,11.8777,-49.4367,23.9589,10.6624,116.937,0.918297,0.731983,0.00163145,0.0070862,-14.1855,0,-14.1855,1,40.7999,94.7965,0,1506
29.1177,11.8777,-24.2621,10.1666,0.975532,51.8603,1.10695,-0.106129,-5.02635e-05,0.04922,13.8287,0,13.8287,1,1.35712,47.0861,0,1507
105.38,11.8777,-69.5256,68.6581,21.0632,146.296,0.981838,0.83716,-0.0232187,-0.0022336,9.20717,0,9.20717,1,127.31,40.1279,0,1508
38.2508,11.8777,-21.7518,24.5108,6.43477,41.0604,0.85729,0.850919,0.0289724,-0.000172763,2.50382,0,2.50382,1,43.7992,4.69888,0,1509
54.9461,11.8777,-38.5703,15.6939,1.20294,80.6047,1.1069,-0.169026,-4.03276e-05,0.017909,23.8909,0,23.8909,1,0.521068,72.9436,0,1510
97.1402,11.8777,-57.8853,50.6414,16.1546,125.423,0.933223,0.843938,-0.0205097,-0.00519315,-1.59179,0,-1.59179,1,96.7768,46.3011,0,1511
0.913092,11.8777,-22.3385,22.0154,3.8683,38.307,-0.775158,0.366887,-0.0222946,-0.0149286,-25.2611,0,-25.2611,1,36.2913,-32.6496,0,1512
20.1515,11.8777,-68.0245,65.9087,11.8024,129.684,-0.914369,0.153195,0.0056892,0.0201049,-70.6859,0,-70.6859,1,71.6949,-129.849,0,1513
4.10541,11.8777,-46.6749,45.8956,9.58812,106.721,-1.10967,-0.2993,-0.000735544,-0.0108479,-36.9593,0,-36.9593,1,25.8115,-102.926,0,1514
23.2782,11.8777,-54.3126,53.1202,10.7311,129.558,-1.13683,-0.437849,0.00087387,0.0228394,-36.6077,0,-36.6077,1,22.8375,-122.475,0,1515
3.84392,11.8777,-42.5253,40.81,7.89388,74.4376,-0.709372,0.419375,0.00636318,0.0065009,-46.7835,0,-46.7835,1,63.6834,-67.1691,0,1516
34.1251,11.8777,-128.793,54.7276,7.97311,214.571,0.416744,-1.6248,-0.00747499,-0.00283209,232.071,0,232.071,1,-114.542,66.83,0,1517
8.90566,11.8777,-37.322,12.4303,2.91544,59.1111,0.680777,-1.44041,0.0215108,0.0150389,62.221,0,62.221,1,-28.2462,26.9057,0,1518
3.12224,11.8777,-100.325,67.4853,10.073,214.349,-0.0894332,-1.70623,0.00981239,0.000874064,165.143,0,165.143,1,-123.37,-39.1054,0,1519
42.5067,11.8777,-57.382,57.0782,8.85128,93.4085,-0.739365,0.390583,0.0107234,0.00506569,-64.614,0,-64.614,1,103.702,-71.7475,0,1520
28.853,11.8777,-28.7878,10.5947,1.49008,55.0452,1.07037,-0.693741,0.00277884,0.0914205,31.3113,0,31.3113,1,-7.24413,46.853,0,1521
26.5969,11.8777,-200.944,75.2671,14.8313,322.554,0.558037,-1.5402,-0.00325426,-0.00181082,351.496,0,351.496,1,-164.562,123.403,0,1522
109.603,11.8777,-74.8579,78.2501,22.2502,151.22,1.11504,0.802439,0.0326999,0.00178898,27.1829,0,27.1829,1,143.739,32.2488,0,1523
48.3363,11.8777,-85.4429,57.0761,19.9308,190.307,0.721123,0.958258,0.0160661,0.0108973,-40.7175,0,-40.7175,1,121.956,101.664,0,1524
23.333,11.8777,-114.325,32.0239,9.29928,201.844,0.998162,-1.04939,-0.00329036,-0.0114774,151.936,0,151.936,1,-71.427,126.667,0,1525
65.4327,11.8777,-44.5812,18.1212,1.46484,93.3996,1.10622,-0.168308,-3.25518e-05,0.024416,27.5494,0,27.5494,1,0.919561,84.5673,0,1526
87.1484,11.8777,-72.5541,80.1441,17.3899,118.927,0.499692,0.845233,-0.00471281,-2.54539e-05,-21.2777,0,-21.2777,1,147.817,-11.9821,0,1527
12.695,11.8777,-120.506,61.372,5.3022,219.94,0.251064,-1.70423,-0.0219673,-0.00326646,220.779,0,220.779,1,-121.808,46.6377,0,1528
23.1111,11.8777,-49.2704,48.5061,8.26185,82.5189,-0.749188,0.381257,0.0140775,0.00898509,-55.125,0,-55.125,1,84.5826,-67.1767,0,1529
15.8246,11.8777,-77.7579,74.2665,14.593,140.353,-0.840446,0.268938,0.00647158,0.00965057,-83.3291,0,-83.3291,1,103.814,-134.175,0,1530
101.722,11.8777,-68.6074,70.0217,20.6514,141.842,1.0796,0.810789,-0.0270753,-0.00176637,19.9695,0,19.9695,1,128.911,34.4922,0,1531
66.9993,11.8777,-85.8571,67.0727,22.8717,188.813,0.716116,0.963752,0.0131789,0.00516527,-34.7131,0,-34.7131,1,133.917,83.0007,0,1532
49.2022,11.8777,-64.8522,62.0646,11.9585,113.285,-0.737,0.39268,-0.010625,-0.0116029,-71.2077,0,-71.2077,1,99.4187,-100.798,0,1533
27.9127,11.8777,-49.7043,49.028,11.1546,72.8269,-0.270357,0.646483,0.00738601,0.00150943,-45.3881,0,-45.3881,1,95.3918,-41.5859,0,1534
3.71703,11.8777,-97.1071,53.0692,3.40802,186.303,0.229956,-1.70677,0.00490329,0.000514045,177.943,0,177.943,1,-104.742,29.7188,0,1535
51.5945,11.8777,-34.4455,14.5279,2.22891,76.2138,1.09917,0.0357521,9.45792e-05,0.0212647,14.7371,0,14.7371,1,5.67084,69.2819,0,1536
42.9129,11.8777,-65.9721,63.0012,12.5556,116.439,-0.774845,0.353614,0.00867074,0.0105082,-72.1449,0,-72.1449,1,95.611,-107.087,0,1537
19.3389,11.8777,-67.2338,32.2198,14.3587,158.375,0.928143,0.709068,0.000943244,0.00663079,-17.7688,0,-17.7688,1,52.3222,130.661,0,1538
4.55061,11.8777,-160.993,48.0981,12.0795,266.364,0.962515,-1.1102,0.00313025,0.00552117,225.029,0,225.029,1,-113.629,145.449,0,1539
7.90975,11.8777,-38.7978,35.9299,2.04372,106.881,-1.12011,-0.41771,0.000569341,0.0139411,-24.0393,0,-24.0393,1,-16.2792,-89.3474,0,1540
58.8491,11.8777,-57.1781,32.1579,10.6787,137.619,0.820237,0.876116,-0.0042332,-0.0062472,-23.7175,0,-23.7175,1,71.6378,91.1509,0,1541
28.9187,11.8777,-182.035,65.6523,14.3392,290.024,0.566457,-1.5312,0.00802043,0.00597351,315.92,0,315.92,1,-144.398,121.081,0,1542
40.0704,11.8777,-188.455,72.924,13.1808,304.817,0.56977,-1.53187,-0.000912951,-0.000263514,330.239,0,330.239,1,-157.966,109.93,0,1543
18.56,11.8777,-75.9215,38.7039,14.2463,180.887,0.960176,0.665234,0.00885153,0.0225076,-13.343,0,-13.343,1,81.6938,131.44,0,1544
31.7993,11.8777,-52.241,52.339,9.32466,80.4337,-0.588707,0.483904,0.0327736,0.0102595,-56.092,0,-56.092,1,98.5596,-55.7921,0,1545
46.1267,11.8777,-151.867,54.0528,12.0722,241.771,0.627811,-1.47837,0.0103393,0.00786487,258.451,0,258.451,1,-119.164,103.873,0,1546
53.8829,11.8777,-120.239,38.8383,8.92172,193.174,0.727249,-1.38593,0.00958011,0.0111521,194.887,0,194.887,1,-88.7237,96.1171,0,1547
14.4207,11.8777,-68.2761,31.5772,13.5593,158.13,0.950125,0.644908,0.00167023,0.0139458,-14.0295,0,-14.0295,1,45.2957,135.579,0,1548
64.9259,11.8777,-56.0145,19.5004,4.24804,105.915,1.01479,-0.971689,0.000358731,0.00615323,74.2175,0,74.2175,1,-22.3587,82.9259,0,1549
0.727819,11.8777,-9.96812,4.02035,0.366607,20.5975,1.13846,-0.400696,-0.00525137,0.265564,8.57066,0,8.57066,1,-1.03349,18.7278,0,1550
69.0602,11.8777,-40.8048,19.6862,8.79471,96.3561,0.920218,0.728697,0.00242982,0.0106262,-11.6187,0,-11.6187,1,32.7602,78.7954,0,1551
73.5977,11.8777,-60.3997,38.8699,13.3522,136.091,0.784212,0.902279,0.0121442,0.0102503,-24.0151,0,-24.0151,1,84.2535,76.4023,0,1552
4.34128,11.8777,-81.8563,78.6528,15.1951,150.095,-0.836121,0.274775,0.00216307,0.00484181,-88.2554,0,-88.2554,1,104.254,-145.659,0,1553
11.3878,11.8777,-99.4184,60.755,20.8371,230.58,0.81701,0.870674,0.00586272,0.00643688,-36.9236,0,-36.9236,1,134.377,138.612,0,1554
41.2392,11.8777,-27.3239,13.2531,5.9868,64.7995,0.900398,0.769714,0.00436001,0.016678,-9.09853,0,-9.09853,1,22.647,52.4643,0,1555
77.4511,11.8777,-63.6991,70.9808,16.2031,110.451,0.728193,0.852385,-0.00671069,1.84101e-05,-2.60847,0,-2.60847,1,129.145,0.565272,0,1556
78.2658,11.8777,-72.8787,74.9619,18.0691,109.492,0.137417,0.786743,0.00902052,0.000432714,-47.0357,0,-47.0357,1,144.851,-32.1393,0,1557
53.4573,11.8777,-94.4078,71.1264,24.6341,208.922,0.735888,0.952947,-0.0146787,-0.00682684,-37.6245,0,-37.6245,1,144.481,96.5427,0,1558
62.1412,11.8777,-50.4623,19.3083,1.47921,99.6389,1.09266,-0.521623,-1.31045e-05,0.0205889,47.4197,0,47.4197,1,-7.1154,87.8588,0,1559
