sdf,sdf__x,sdf__y,area,u,v,p,u__y,u__x,v__y,v__x,p__y,p__x,continuity,u__y__y,u__x__y,u__x__x,v__y__y,v__y__x,v__x__x,momentum_y,momentum_x,true_continuity,true_momentum_x,true_momentum_y,pred_continuity,pred_momentum_y,pred_momentum_x,lambda_continuity,lambda_momentum_x,lambda_momentum_y,Points:0,Points:1,Points:2,Point ID
15.8009,-0,1,44.6387,0.387231,0.039344,-0.293903,-0.0208753,-0.0172603,0.00376427,0.00138673,0.000686507,0.00463683,-0.013496,-0.000489815,-0.000141861,-1.61265e-05,-0.000395813,-0.000299092,-0.000198582,0.000853163,0.00198501,0,0,0,-0.013496,0.000853163,0.00198501,15.8009,15.8009,15.8009,-124.373,63.0141,0,555
112.309,0,-1,44.6387,0.0879557,-0.0573761,0.13356,0.00593996,0.00275752,-0.00249894,0.00109826,-0.00214025,0.000925458,0.000258574,-0.00145373,0.000579326,-0.000259158,-0.000690917,0.000282748,-0.000136456,-0.000586094,0.00426198,0,0,0,0.000258574,-0.000586094,0.00426198,112.309,112.309,112.309,113.336,47.0428,0,556
27.8486,0,-1,44.6387,0.539826,-0.0524983,0.170477,-0.00414055,0.00495111,0.00365286,-0.00171224,0.00261831,-0.0014687,0.00860397,-0.00132674,0.000726662,-0.000405927,-0.00236223,0.00136559,-0.000788134,0.00834562,0.00177816,0,0,0,0.00860397,0.00834562,0.00177816,27.8486,27.8486,27.8486,232.279,131.503,0,557
28.6362,0,-1,44.6387,0.26696,0.0310707,0.0881708,0.00696886,-0.00618,0.0056401,-0.00560516,-0.000144224,-0.00122377,-0.000539898,-3.55328e-05,9.0434e-05,-0.000208277,-0.000793056,0.001267,-0.00204458,0.00578663,0.000195007,0,0,0,-0.000539898,0.00578663,0.000195007,28.6362,28.6362,28.6362,85.5074,130.715,0,558
64.5315,0,1,44.6387,0.140168,0.010985,0.210857,-0.00654792,-0.0010926,-0.000737774,8.00191e-05,0.00307195,0.00201384,-0.00183037,0.00058555,0.000750133,0.000888582,-0.000331991,-0.000372058,-0.00035419,0.00316072,-0.00111163,0,0,0,-0.00183037,0.00316072,-0.00111163,64.5315,64.5315,64.5315,79.2375,-96.5122,0,559
138.045,1,-0,44.6387,0.0263481,0.0773197,0.159596,0.00481636,0.00642847,-0.00274294,-0.000356744,-0.00395794,-0.00114076,0.00368553,-9.68786e-05,-4.87171e-05,-6.62029e-05,0.000494674,0.000128842,-1.52589e-06,-0.00549687,0.000488441,0,0,0,0.00368553,-0.00549687,0.000488441,138.045,138.045,138.045,100.313,-22.4897,0,560
43.0292,-0.99517,0.0981636,44.6387,1.43353,0.119173,-0.891344,0.0106457,-0.0129369,-0.00114614,-0.000522414,0.00276311,0.00495877,-0.014083,-0.000963476,0.000294201,-0.000105104,-0.00130763,0.000300766,-7.82314e-05,0.00730062,-0.00539436,0,0,0,-0.014083,0.00730062,-0.00539436,43.0292,43.0292,43.0292,-169.492,-44.6815,0,561
16.3469,-0,1,44.6387,-0.0603426,0.00895804,0.129966,0.0087197,0.00619681,-0.00706821,-0.0111236,-0.00284282,-0.00236679,-0.0008714,0.00138938,0.00181528,0.00225908,-0.000441514,-0.000564444,-0.000656891,0.00119679,-0.00615596,0,0,0,-0.0008714,0.00119679,-0.00615596,16.3469,16.3469,16.3469,-47.9134,63.56,0,562
11.1146,0,1,44.6387,0.415369,0.044674,0.14089,-0.00574944,-0.0020781,0.00284018,0.00511635,0.00377593,0.00403349,0.000762084,9.22293e-05,0.000154197,0.000216838,-0.000145772,-0.000175734,-0.000191404,0.00599808,0.0028409,0,0,0,0.000762084,0.00599808,0.0028409,11.1146,11.1146,11.1146,102.92,-149.929,0,563
111.093,0,-1,44.6387,-0.0824335,-0.112228,0.130704,0.00032547,0.00492778,-0.00244794,0.00106801,0.000540749,-0.000868872,0.00247984,0.000442352,-0.000528499,0.000470147,-0.000490454,0.000206313,-4.35746e-05,0.00128012,-0.00351439,0,0,0,0.00247984,0.00128012,-0.00351439,111.093,111.093,111.093,74.337,48.2586,0,564
33.8904,-1,-0,44.6387,1.45362,0.0167687,-0.809803,-0.00897484,-0.0137966,-0.000389909,0.000615931,0.00334682,0.00815433,-0.0141865,-0.000837609,-0.000249844,-8.28446e-05,0.000628513,3.46748e-05,-9.72625e-06,-0.000104712,-0.0128397,0,0,0,-0.0141865,-0.000104712,-0.0128397,33.8904,33.8904,33.8904,-160.562,32.1627,0,565
49.9065,-0,1,44.6387,-0.0292542,0.117456,0.0719919,0.00848793,0.0073831,-0.00159139,-0.00472964,0.00195085,0.0038571,0.00579171,-0.00204053,-0.00231449,-0.00260485,0.000550151,0.000617628,0.000685642,-0.000261262,0.0312458,0,0,0,0.00579171,-0.000261262,0.0312458,49.9065,49.9065,49.9065,-86.3536,97.1196,0,566
36.5314,0.981846,-0.189679,44.6387,-0.207671,-0.0458205,0.139163,0.0138809,0.00962538,0.00206229,-0.00245898,0.00122467,-0.0484277,0.0116877,-0.00068443,0.00263765,-0.00631198,-0.00166967,0.00224031,-0.00625669,0.0489809,0.00144283,0,0,0,0.0116877,0.0489809,0.00144283,36.5314,36.5314,36.5314,-1.86319,-7.77535,0,567
5.61301,0,1,44.6387,0.422829,0.0832785,0.132915,-0.00438772,-0.000477664,-0.00317977,-0.00116346,0.00843161,0.00650316,-0.00365743,-0.000216849,-0.000233663,-0.000271421,0.000477164,0.000533727,0.000603087,0.00762929,0.00603201,0,0,0,-0.00365743,0.00762929,0.00603201,5.61301,5.61301,5.61301,141.657,-155.431,0,568
3.56367,-0,-1,44.6387,0.216699,0.0486789,0.0172882,-0.00185811,-0.00299764,-0.00485036,-0.000283993,-0.00347698,0.00631531,-0.007848,-0.0017434,0.00258716,-0.00394148,-0.0019321,0.00296181,-0.00466217,-0.00345875,0.00591077,0,0,0,-0.007848,-0.00345875,0.00591077,3.56367,3.56367,3.56367,-66.1653,-100.528,0,569
98.1234,0,1,44.6387,-0.057935,-0.0148989,0.286773,-0.00403568,0.00329411,0.00106326,-0.000180261,-0.00216315,0.000140876,0.00435737,9.49349e-05,0.000118122,6.54938e-05,0.000687311,0.00057668,0.000483128,-0.00387092,-0.000106774,0,0,0,0.00435737,-0.00387092,-0.000106774,98.1234,98.1234,98.1234,62.9153,-62.9203,0,570
21.6401,1,-0,44.6387,-0.269538,-0.0924234,0.199051,-0.00778027,-0.0103197,0.0103206,0.00511561,0.0170279,0.00852341,8.67061e-07,-0.000296372,-0.000404178,6.63847e-05,0.00163202,0.00159191,0.00135149,0.00703836,0.0184592,0,0,0,8.67061e-07,0.00703836,0.0184592,21.6401,21.6401,21.6401,-16.0913,14.5239,0,571
54.9504,0,-1,44.6387,0.202383,-0.0307677,0.0994632,0.00643638,-0.00454318,0.00169287,0.00116311,-0.00470661,0.00644234,-0.00285031,0.000195642,-0.000314525,0.000445663,-0.000136929,0.000288843,-0.000580876,-0.00185766,0.00117157,0,0,0,-0.00285031,-0.00185766,0.00117157,54.9504,54.9504,54.9504,63.7204,104.401,0,572
60.6066,0,1,44.6387,0.230808,-0.0241455,0.140665,-0.00524896,0.00123618,-0.00278084,-0.00160261,4.68805e-05,-0.00213803,-0.00154467,-0.000127422,-0.000134694,-0.000236951,-5.11471e-07,-4.43544e-05,-0.00029991,0.000848228,-0.00111546,0,0,0,-0.00154467,0.000848228,-0.00111546,60.6066,60.6066,60.6066,43.8753,-100.437,0,573
141.583,0,-1,44.6387,0.240335,-0.0154312,0.158348,0.00221723,0.00311945,0.000681703,-6.44298e-05,0.00166839,-0.00100109,0.00380115,0.000150271,-3.45637e-06,-1.65505e-05,0.00117961,-0.00011217,1.6348e-05,0.000271425,-0.000520652,0,0,0,0.00380115,0.000271425,-0.000520652,141.583,141.583,141.583,171.186,17.7685,0,574
36.0653,1,-0,44.6387,-0.0825303,-0.187123,0.145486,-0.00872947,0.00218786,-0.00221269,0.0022325,-4.8147e-05,-0.00828448,-2.48309e-05,-3.22042e-05,-2.46581e-05,-0.0025833,8.89636e-05,9.62938e-05,0.000660835,-0.00391255,-0.000768098,0,0,0,-2.48309e-05,-0.00391255,-0.000768098,36.0653,36.0653,36.0653,-1.66613,-55.4061,0,575
24.3949,0,-1,44.6387,-0.131255,0.33427,-0.150141,-0.00544362,-0.00529272,0.0080045,0.00455899,-0.00463466,-0.00241553,0.00271178,0.000203306,0.000183235,0.000168209,-0.00324844,-0.00280873,-0.00243292,0.0136794,-0.00817842,0,0,0,0.00271178,0.0136794,-0.00817842,24.3949,24.3949,24.3949,-158.669,134.957,0,576
65.7628,0,1,44.6387,0.428504,0.149789,0.0548034,0.00379265,0.0039788,0.00273046,0.00200589,-0.000138786,-0.000546566,0.00670926,0.000941171,0.000371713,0.0001454,0.00141464,0.000572278,0.000239757,-0.00554382,-0.00440962,0,0,0,0.00670926,-0.00554382,-0.00440962,65.7628,65.7628,65.7628,242.255,-95.2808,0,577
153.786,0,-1,44.6387,0.548353,0.0354826,0.0809636,-0.000759232,0.00296241,-0.00157273,0.000486837,-0.00483275,-0.000603952,0.00138969,-0.00138021,2.09343e-05,-3.4386e-06,-0.000374271,1.96187e-05,3.34698e-06,-0.00400974,0.00246453,0,0,0,0.00138969,-0.00400974,0.00246453,153.786,153.786,153.786,258.805,5.56501,0,578
120.544,0.998262,-0.0589366,44.6387,-0.0870328,0.0948737,0.160081,-0.00214733,0.0040684,0.00153938,0.00114859,-0.00235876,-0.0011764,0.00560778,-0.000126441,-3.95524e-05,-4.17261e-05,0.000487846,0.000309056,0.000151961,-0.00325581,-0.00161125,0,0,0,0.00560778,-0.00325581,-0.00161125,120.544,120.544,120.544,82.6029,-39.9901,0,579
62.0323,1,-0,44.6387,-0.116753,-0.128574,0.128359,0.0114364,-0.00188148,-0.00317387,0.00320014,0.00154299,-0.000920433,-0.00505535,-0.000613954,0.000797111,-0.00162594,0.00025926,-0.000133297,5.25187e-05,-0.0045653,0.00919114,0,0,0,-0.00505535,-0.0045653,0.00919114,62.0323,62.0323,62.0323,24.3008,46.6183,0,580
111.455,0,1,44.6387,0.231652,0.0958172,0.139939,0.00179188,0.00401541,-0.000663938,-0.00038084,0.0022896,0.000119309,0.00335147,-0.000123264,-2.45107e-05,-2.02285e-05,0.0004262,0.000103424,2.87212e-05,0.00153483,0.00152624,0,0,0,0.00335147,0.00153483,0.00152624,111.455,111.455,111.455,155.795,-49.5888,0,581
158.482,0,1,44.6387,0.303513,0.0262456,0.144091,-0.00553657,0.00320873,-0.000449563,-7.39424e-05,0.0035822,-0.000546352,0.00275917,-0.000408049,1.12815e-05,-7.98188e-06,0.000398105,3.01194e-05,5.58779e-06,0.00294162,0.00125445,0,0,0,0.00275917,0.00294162,0.00125445,158.482,158.482,158.482,177.63,-2.56124,0,582
66.2883,0,1,44.6387,0.164077,-0.0118458,0.154747,-0.00972503,-0.00549257,0.00262569,0.00475977,0.00273149,0.00268638,-0.00286688,4.14687e-06,9.08831e-05,0.000145736,0.000231897,0.000298925,0.000342238,0.00218427,0.000949304,0,0,0,-0.00286688,0.00218427,0.000949304,66.2883,66.2883,66.2883,59.0503,-94.7553,0,583
26.6074,0,-1,44.6387,0.437571,-0.0212858,0.0878222,0.00511103,-0.0101301,0.000303541,0.00850971,-0.00321654,0.00708112,-0.00982654,-5.40527e-05,0.000277416,-0.0020825,-7.31369e-05,0.000278337,-0.00111201,0.000934254,0.0145719,0,0,0,-0.00982654,0.000934254,0.0145719,26.6074,26.6074,26.6074,23.817,132.744,0,584
13.798,0,-1,44.6387,0.518945,-0.0709629,0.0424566,0.00387655,0.00296028,0.000162619,0.00440257,-0.00262441,0.00112455,0.0031229,-1.90165e-05,0.000139136,-0.0017054,-7.72543e-06,3.6718e-06,0.000308783,-0.000253761,0.003485,0,0,0,0.0031229,-0.000253761,0.003485,13.798,13.798,13.798,14.8135,145.553,0,585
80.6852,0,-1,44.6387,0.441698,-0.0730839,0.111966,0.00330083,0.00223827,-0.00480773,0.0014179,-0.000905887,5.37406e-05,-0.00256946,0.000428511,-0.000193312,7.68462e-05,0.000283156,-8.10247e-05,2.22298e-05,-0.000978776,3.03576e-05,0,0,0,-0.00256946,-0.000978776,3.03576e-05,80.6852,80.6852,80.6852,203.438,78.6662,0,586
105.291,0,1,44.6387,0.380828,0.080196,0.0989141,0.000455558,0.0031735,-0.00327778,-0.000976736,0.00212448,-1.61743e-05,-0.000104279,0.000414556,0.000114751,2.85017e-05,-0.000674643,-0.000198265,-5.0035e-05,0.00358185,0.000402455,0,0,0,-0.000104279,0.00358185,0.000402455,105.291,105.291,105.291,200.323,-55.7525,0,587
51.5428,0,-1,44.6387,0.157423,-0.0510566,0.182453,0.00333669,-0.000660198,0.00146406,-0.000584477,-0.000649026,0.000957106,0.000803863,0.00076087,-0.000859451,0.000942015,0.00132561,-0.00152131,0.00177146,-0.00323831,-0.00137001,0,0,0,0.000803863,-0.00323831,-0.00137001,51.5428,51.5428,51.5428,92.0423,107.809,0,588
30.0494,1,-0,44.6387,0.402186,-0.0239437,0.182829,-0.00568236,0.00486369,-0.0022497,0.00778446,-0.000764299,0.0102409,0.00261399,-1.94626e-05,-0.000171725,0.00197229,-2.0123e-05,0.00010049,-0.00245613,0.00475578,0.00647415,0,0,0,0.00261399,0.00475578,0.00647415,30.0494,30.0494,30.0494,-7.682,-126.416,0,589
8.49781,-0,-1,44.6387,0.289989,0.119795,-0.0582638,-0.00853929,0.00843094,-0.0105356,0.0111974,-0.00292922,0.00655622,-0.00210464,-0.00034895,0.000469169,-0.00064475,0.00208019,-0.00292102,0.00405712,-0.00465585,0.00780012,0,0,0,-0.00210464,-0.00465585,0.00780012,8.49781,8.49781,8.49781,-98.2811,-137.502,0,590
9.3553,-0,1,44.6387,0.0741999,0.0272605,-0.105515,-0.0188592,-0.0152243,0.0032843,0.000841162,0.0107017,0.0110096,-0.01194,0.000125116,0.000105645,0.000101334,-0.000402651,-0.000265004,-0.000182009,0.0104995,0.0108518,0,0,0,-0.01194,0.0104995,0.0108518,9.3553,9.3553,9.3553,-97.6099,56.5685,0,591
9.57686,-0,-1,44.6387,0.333757,0.207402,-0.00965118,0.0014535,-0.00658251,-0.00158527,-0.00301042,-0.00711169,0.0127188,-0.00816777,-3.79737e-05,-1.22745e-05,9.82083e-05,-0.00104578,0.00157725,-0.00244553,-0.00784873,0.0107093,0,0,0,-0.00816777,-0.00784873,0.0107093,9.57686,9.57686,9.57686,-89.8327,-138.581,0,592
22.5264,0,-1,44.6387,0.459414,-0.0856161,0.069716,0.00405972,0.002456,0.00030633,0.000295176,-0.000752123,0.0142356,0.00276233,-1.35745e-06,0.000209501,0.00266348,1.58687e-05,4.52565e-05,0.000207453,-0.00178523,0.0125109,0,0,0,0.00276233,-0.00178523,0.0125109,22.5264,22.5264,22.5264,-8.16465,136.825,0,593
12.5403,1,-0,44.6387,-0.305443,-0.249346,0.0075469,-0.00645413,0.000894259,0.000356827,-0.00183519,0.00405452,-0.000350773,0.00125109,0.0034113,-0.00278011,0.00224369,-0.00306454,0.00310128,-0.00254316,0.00789779,-0.00260549,0,0,0,0.00125109,0.00789779,-0.00260549,12.5403,12.5403,12.5403,-25.1912,-27.283,0,594
47.0904,0.908319,0.418278,44.6387,0.0887191,-0.104125,0.183251,0.00777011,0.00350382,-0.000183759,-0.0043795,-0.00134929,0.00557923,0.00332006,-0.000126505,-9.85744e-05,0.00143976,1.56575e-05,0.000103023,0.0017814,-0.00590146,-0.000346316,0,0,0,0.00332006,-0.00590146,-0.000346316,47.0904,47.0904,47.0904,5.04171,66.91,0,595
50.4629,-0,1,44.6387,0.175147,-0.0805404,0.178455,0.00696529,0.00453448,-0.00207176,-0.0036462,0.00559673,0.0103065,0.00246271,0.000343693,0.00058106,0.000931521,-0.000239013,-0.000281486,-0.000196702,0.00560069,0.00521028,0,0,0,0.00246271,0.00560069,0.00521028,50.4629,50.4629,50.4629,-58.276,97.6761,0,596
80.0972,0,1,44.6387,0.233561,0.0958625,0.106813,-0.00276096,0.00156851,0.00287606,0.00147486,-0.000580909,-0.000993301,0.00444457,-0.000145746,-9.29252e-05,-6.66563e-05,2.82006e-05,1.17892e-05,1.04444e-05,-1.37244e-05,-0.000662729,0,0,0,0.00444457,-1.37244e-05,-0.000662729,80.0972,80.0972,80.0972,167.172,-80.9465,0,597
32.03,1,-0,44.6387,-0.0499942,-0.201596,0.145076,-0.00802994,-0.00139436,-0.0033887,0.0112696,-0.00200402,0.0107311,-0.00478306,1.16563e-05,-0.000483984,0.00452686,5.44055e-05,0.000131455,-0.00161238,0.00190462,0.00560679,0,0,0,-0.00478306,0.00190462,0.00560679,32.03,32.03,32.03,-5.70143,-60.3476,0,598
6.20839,0,-1,44.6387,0.465592,-0.0665975,0.155552,-0.00815342,0.00718976,-0.00158473,0.00153961,0.00288004,-0.0017099,0.00560503,-0.000427595,0.000276739,-0.000188424,0.000547789,-0.000333137,0.000202157,0.00351639,0.00214599,0,0,0,0.00560503,0.00351639,0.00214599,6.20839,6.20839,6.20839,238.141,153.143,0,599
18.0593,-0.841187,0.540745,44.6387,0.802526,0.00698972,-0.459991,-0.0199018,-0.0181707,0.000411816,0.000197276,0.00856849,0.00808723,-0.0177589,-0.000489634,-0.000111127,-2.15116e-05,-0.000227157,-9.46177e-05,-4.75861e-05,0.00586695,-0.00897225,0,0,0,-0.0177589,0.00586695,-0.00897225,18.0593,18.0593,18.0593,-141.862,56.9786,0,600
151.076,0,-1,44.6387,0.557222,0.0333297,0.0687261,-0.00362014,0.00296952,-0.00171733,0.000537303,-0.00194826,-0.000676364,0.00125219,-0.000144745,-1.8486e-05,-2.35317e-06,0.000209845,3.81517e-06,3.36605e-06,-0.00201735,0.000991605,0,0,0,0.00125219,-0.00201735,0.000991605,151.076,151.076,151.076,264.069,8.27495,0,601
31.262,0.23946,0.970906,44.6387,0.180943,-0.0733011,0.198431,0.00677519,0.00106818,0.000381532,0.00463347,-0.00332111,-0.00403429,0.00144971,-0.000606766,-0.00149969,-0.00414165,0.000512897,0.00153301,0.00422582,-0.0165956,0.00173154,0,0,0,0.00144971,-0.0165956,0.00173154,31.262,31.262,31.262,-30.2454,77.5656,0,602
145.845,0,-1,44.6387,0.366759,-0.00211549,0.109722,-0.00591018,0.00321804,-0.00159571,0.000323923,0.000662209,-0.000981668,0.00162233,0.00105148,-7.48235e-05,-2.59052e-06,0.000268565,-1.66149e-05,5.82275e-06,-0.000219161,-0.00265155,0,0,0,0.00162233,-0.000219161,-0.00265155,145.845,145.845,145.845,211.468,13.5065,0,603
23.0424,0,1,44.6387,0.528323,0.10707,0.106053,-0.0051633,0.0012292,-0.0013673,0.0102201,0.000478506,-0.00272128,-0.000138094,-2.64868e-05,2.35867e-05,-0.000689003,2.33799e-06,0.000128481,0.00131891,0.00473058,-0.00268449,0,0,0,-0.000138094,0.00473058,-0.00268449,23.0424,23.0424,23.0424,11.5446,-138.001,0,604
110.925,0,1,44.6387,0.218292,0.0977383,0.137124,0.0018801,0.00406927,-0.00123628,-0.000539148,0.00336242,0.000471571,0.00283299,-4.712e-05,6.63588e-06,-9.23729e-06,0.000328195,7.97501e-05,2.35913e-05,0.00260859,0.00171424,0,0,0,0.00283299,0.00260859,0.00171424,110.925,110.925,110.925,152.737,-50.119,0,605
63.1608,0,-1,44.6387,0.481905,-0.0954204,0.137871,-0.00296634,0.00460208,-0.00177365,0.000745468,0.00228941,-0.00087956,0.00282843,-0.0016022,0.000710329,-0.000324043,-0.00110598,0.000532339,-0.000252581,0.00586738,0.00698643,0,0,0,0.00282843,0.00586738,0.00698643,63.1608,63.1608,63.1608,203.564,96.1906,0,606
20.7851,0,1,44.6387,0.478261,0.126824,0.013299,-0.00190039,0.00170827,0.00288961,0.00221925,-0.00360648,-0.00301824,0.00459788,-0.000299864,-0.000176712,-0.000105505,0.000366067,0.000215356,0.000131353,-0.00272214,-0.00234393,0,0,0,0.00459788,-0.00272214,-0.00234393,20.7851,20.7851,20.7851,250.038,-140.259,0,607
4.46733,0,1,44.6387,0.616344,0.182214,0.0798335,-0.00476748,-0.00314332,-0.00163421,0.00622734,0.00179751,0.00914628,-0.00477754,-3.2329e-05,-0.000135074,-0.00191167,-5.83106e-05,-0.000482451,-0.00460159,0.00565118,0.00647816,0,0,0,-0.00477754,0.00565118,0.00647816,4.46733,4.46733,4.46733,16.6643,-156.576,0,608
1.70149,0,1,44.6387,0.57482,-0.0112782,0.267316,-0.00310048,-0.00923273,0.000286466,-0.00419847,0.000680117,-0.00628845,-0.00894627,-1.87955e-05,2.6092e-05,1.17039e-05,0.000158069,-0.000827048,0.00373878,-0.00195163,-0.0115112,0,0,0,-0.00894627,-0.00195163,-0.0115112,1.70149,1.70149,1.70149,-37.3395,-159.342,0,609
15.1409,-0,-1,44.6387,0.530006,-0.0121374,0.229213,-0.00413845,-0.00501521,0.00117352,-0.00947833,-0.000240846,-0.00090851,-0.00384168,0.000141936,-0.000472342,0.0014303,0.000127763,-0.00064462,0.00258175,-0.00854535,-0.00642515,0,0,0,-0.00384168,-0.00854535,-0.00642515,15.1409,15.1409,15.1409,-40.1938,-144.145,0,610
9.93531,0,1,44.6387,0.546827,-0.00967073,0.263024,-0.00288297,-0.0104493,0.000115767,-0.00480964,-0.00161791,0.00343086,-0.0103335,7.3032e-06,-6.81605e-05,0.000316332,-0.000169948,0.000521618,-0.00190413,-0.00350134,-0.0017487,0,0,0,-0.0103335,-0.00350134,-0.0017487,9.93531,9.93531,9.93531,-37.0246,-151.108,0,611
128.055,0,-1,44.6387,0.264703,-0.0180411,0.154486,0.00308432,0.00292251,0.000371829,6.41663e-05,0.000211125,-0.000805907,0.00329434,-0.000775681,0.000164944,-4.57151e-05,-9.04901e-05,1.08601e-05,5.18627e-06,0.000327876,0.000965302,0,0,0,0.00329434,0.000327876,0.000965302,128.055,128.055,128.055,176.254,31.2968,0,612
1.97932,0,-1,44.6387,0.43415,-0.0207291,0.0438108,0.00354166,-0.00046955,-0.00168591,0.00572249,-0.00352731,0.00543457,-0.00215546,-0.000249678,0.000567624,-0.00133251,-0.000245595,0.000533725,-0.00124264,-0.000949187,0.00529743,0,0,0,-0.00215546,-0.000949187,0.00529743,1.97932,1.97932,1.97932,66.7344,157.372,0,613
96.3495,0,-1,44.6387,0.224013,-0.0809767,0.111402,0.00248537,0.00340232,-0.00269894,0.00107671,0.00116707,-9.59458e-05,0.00070338,-0.0015901,0.000679365,-0.000316984,-0.000496134,0.000276973,-0.000155508,0.00321841,0.00344659,0,0,0,0.00070338,0.00321841,0.00344659,96.3495,96.3495,96.3495,135.12,63.0019,0,614
47.7335,0,1,44.6387,0.238952,0.0683781,0.278974,-0.0018606,0.00219676,0.00463507,0.00577956,-0.00487047,-0.00477412,0.00683183,-0.000245735,-0.00016325,-0.000123981,-0.000351558,-0.000345294,-0.000314722,2.49133e-05,-0.0024822,0,0,0,0.00683183,2.49133e-05,-0.0024822,47.7335,47.7335,47.7335,132.736,-113.31,0,615
112.421,0,1,44.6387,0.567434,0.0139842,0.0900898,-0.00314815,0.00234867,-0.000947596,-0.000279691,0.00502315,0.00058482,0.00140107,-0.000395582,-8.26422e-05,-1.72596e-05,0.000985652,0.000183354,4.0453e-05,0.0035858,0.00215354,0,0,0,0.00140107,0.0035858,0.00215354,112.421,112.421,112.421,254.095,-48.6226,0,616
40.2186,0,-1,44.6387,0.0594735,0.214288,-0.261536,-0.00382129,-0.00508997,0.0048283,0.00238991,0.00399353,0.00558386,-0.00026167,0.000539431,0.000434357,0.000343832,-0.000355267,-0.00025227,-0.000182331,0.00778227,0.00100791,0,0,0,-0.00026167,0.00778227,0.00100791,40.2186,40.2186,40.2186,-162.873,119.133,0,617
20.8931,0,-1,44.6387,0.269515,0.0616932,0.144699,0.000934774,0.00174011,-0.000519626,0.00297566,0.0030261,-0.00255251,0.00122048,-0.000561684,0.000523592,-0.000492302,-0.000969061,0.000923815,-0.000879092,0.00483774,-0.00150717,0,0,0,0.00122048,0.00483774,-0.00150717,20.8931,20.8931,20.8931,141.911,138.458,0,618
9.25434,0,1,44.6387,0.469345,0.103723,0.128048,-0.00452926,-0.00153349,-0.00214552,-0.000557882,-0.000252765,-0.00214623,-0.00367901,-5.59533e-05,-0.000147568,-0.000622877,0.000144578,0.000691324,0.00307434,-0.00132575,-0.00329472,0,0,0,-0.00367901,-0.00132575,-0.00329472,9.25434,9.25434,9.25434,37.2858,-151.789,0,619
33.1949,-0,1,44.6387,-0.0770807,0.146489,-0.0970144,-0.00444965,-0.00537167,0.0031275,0.000368712,0.000230106,0.00313307,-0.00224417,-0.00205014,-0.00149114,-0.00106973,-0.000635245,-0.000490436,-0.00040919,0.000477317,0.0146398,0,0,0,-0.00224417,0.000477317,0.0146398,33.1949,33.1949,33.1949,-106.487,80.4081,0,620
24.9789,0,-1,44.6387,0.473952,-0.160235,0.0827546,0.00420488,-0.00082875,-0.00053579,0.0017978,-0.000867968,0.00311642,-0.00136454,0.000228883,0.000635599,0.00171298,-0.000317867,-0.000827064,-0.00200935,0.0026928,0.00113575,0,0,0,-0.00136454,0.0026928,0.00113575,24.9789,24.9789,24.9789,-51.0775,134.373,0,621
7.26001,0,1,44.6387,0.449232,0.108996,0.112292,-0.00311353,0.00262175,-0.0026532,-0.00180279,0.00150859,0.00486905,-3.14505e-05,-3.09301e-07,8.82726e-05,0.000367815,-8.28535e-05,-0.000279151,-0.00101647,0.000695116,0.00571767,0,0,0,-3.14505e-05,0.000695116,0.00571767,7.26001,7.26001,7.26001,49.5584,-153.784,0,622
44.9334,0,-1,44.6387,0.259671,-0.0295007,0.0739777,0.00508489,-0.00255644,-0.000415358,0.00455623,0.000471601,-0.00205498,-0.0029718,5.99541e-05,-0.000168715,0.000356303,8.92194e-06,-4.21776e-05,8.21248e-05,0.00199434,-0.00424938,0,0,0,-0.0029718,0.00199434,-0.00424938,44.9334,44.9334,44.9334,64.1988,114.418,0,623
12.7975,0,1,44.6387,0.490195,0.110581,0.315429,-0.00616422,0.00439314,-0.000871394,-0.00249569,-0.00247219,0.00331256,0.00352175,0.00032807,-0.00094951,0.00260331,-0.000298988,0.000725428,-0.00192611,-0.00192225,0.00267881,0,0,0,0.00352175,-0.00192225,0.00267881,12.7975,12.7975,12.7975,-57.0657,-148.246,0,624
95.1889,0,-1,44.6387,0.0457075,-0.116256,0.125993,-0.00404524,0.00721478,-0.0039375,0.00249293,0.00169554,-0.000937893,0.00327728,-0.000716712,0.000346059,-0.000174404,-0.000792871,0.000463525,-0.000256267,0.00632139,0.00400709,0,0,0,0.00327728,0.00632139,0.00400709,95.1889,95.1889,95.1889,100.239,64.1625,0,625
35.4145,1,-0,44.6387,-0.355723,-0.133738,0.197228,0.00164421,-0.00373185,0.00593374,0.00768589,0.00278326,0.0085783,0.00220189,0.00195157,-0.000655717,0.00478156,0.000250224,-0.00072476,0.00436241,-0.016119,-0.0135243,0,0,0,0.00220189,-0.016119,-0.0135243,35.4145,35.4145,35.4145,-2.31692,-20.0103,0,626
51.1884,-0,1,44.6387,0.181492,-0.0828052,0.185164,0.00736676,0.0051928,-0.0018114,-0.00307049,0.00566011,0.0104936,0.0033814,0.000265192,0.000431623,0.000649956,0.000453428,0.00085906,0.00168318,0.000582641,0.00523263,0,0,0,0.0033814,0.000582641,0.00523263,51.1884,51.1884,51.1884,-58.0418,98.4015,0,627
40.781,0,1,44.6387,0.447556,0.115522,0.0489483,-0.00350979,0.000857431,0.00249184,0.00170724,0.00133798,-0.000137139,0.00334927,-0.000739411,-0.000370607,-0.000187109,0.000579497,0.000283609,0.000143308,0.00110247,0.000828557,0,0,0,0.00334927,0.00110247,0.000828557,40.781,40.781,40.781,245.441,-120.263,0,628
